,borrower_type,credit_score,age,county,income,loan_amount,loan_term_months,interest_rate,default_prob,defaulted,loan_purpose
44794,SME,377,65,Kisumu,143000.0,2756519,51,16.46,0.229,0,Equipment
44795,Consumer,673,50,Kisumu,121000.0,14549,18,12.54,0.13045454545454543,0,Medical
44796,Consumer,683,30,Mombasa,50000.0,193667,10,12.34,0.1259090909090909,1,Business
44797,Consumer,551,63,Kisumu,77000.0,126280,10,14.98,0.1859090909090909,0,Emergency
44798,SME,432,34,Other,276000.0,2468975,38,15.36,0.214,0,Inventory
44799,SME,452,44,Other,230000.0,2885995,18,14.96,0.20854545454545453,0,Working Capital
44800,SME,770,65,Machakos,496000.0,291376,30,8.6,0.12181818181818183,0,Inventory
44801,Consumer,398,54,Other,19000.0,187302,22,18.04,0.25545454545454543,0,Education
44802,Consumer,479,52,Nairobi,144000.0,41843,8,16.42,0.21863636363636363,0,Education
44803,Consumer,527,55,Other,37000.0,176701,18,15.46,0.1968181818181818,0,Medical
44804,Consumer,451,52,Other,110000.0,161371,19,16.98,0.23136363636363635,0,Personal
44805,Consumer,444,23,Other,110000.0,44603,20,17.12,0.23454545454545453,0,Education
44806,Consumer,522,52,Kisumu,15000.0,158448,17,15.56,0.1990909090909091,0,Education
44807,Consumer,594,61,Nairobi,111000.0,34677,20,14.120000000000001,0.16636363636363635,0,Education
44808,SME,795,60,Nakuru,159000.0,3391294,48,8.1,0.11499999999999999,0,Working Capital
44809,Consumer,475,18,Kisumu,130000.0,160493,19,16.5,0.22045454545454546,0,Business
44810,Consumer,413,20,Other,84000.0,167254,13,17.740000000000002,0.24863636363636363,1,Business
44811,Consumer,436,34,Other,105000.0,178575,10,17.28,0.23818181818181816,1,Emergency
44812,SME,780,34,Kisumu,302000.0,204852,59,8.4,0.11909090909090911,0,Expansion
44813,Consumer,455,65,Machakos,107000.0,97153,14,16.9,0.22954545454545455,0,Education
44814,SME,663,42,Kisumu,75000.0,314530,53,10.74,0.151,0,Inventory
44815,SME,366,45,Other,432000.0,1865429,20,16.68,0.232,0,Working Capital
44816,Consumer,684,28,Other,105000.0,45857,13,12.32,0.12545454545454543,0,Education
44817,Consumer,637,60,Other,123000.0,33303,17,13.26,0.14681818181818182,1,Education
44818,Consumer,440,35,Nairobi,64000.0,179425,24,17.2,0.23636363636363636,0,Personal
44819,SME,724,50,Other,217000.0,2672226,46,9.52,0.13436363636363638,1,Equipment
44820,Consumer,436,45,Kisumu,85000.0,130750,11,17.28,0.23818181818181816,1,Business
44821,SME,427,37,Mombasa,375000.0,1061427,56,15.46,0.21536363636363637,0,Equipment
44822,Consumer,841,62,Nakuru,24000.0,75097,22,9.18,0.05409090909090908,1,Business
44823,Consumer,542,56,Other,49000.0,181316,8,15.16,0.19,0,Emergency
44824,Consumer,448,54,Other,93000.0,145289,7,17.04,0.23272727272727273,0,Business
44825,Consumer,579,30,Other,22000.0,85892,20,14.42,0.17318181818181816,0,Business
44826,Consumer,315,38,Mombasa,135000.0,185225,7,19.7,0.29318181818181815,0,Medical
44827,Consumer,333,59,Mombasa,88000.0,110780,16,19.34,0.285,0,Education
44828,Consumer,699,46,Other,123000.0,65363,24,12.02,0.11863636363636362,0,Personal
44829,Consumer,561,58,Kisumu,150000.0,38138,17,14.78,0.18136363636363634,0,Personal
44830,Consumer,829,41,Other,139000.0,90541,7,9.42,0.05954545454545454,0,Emergency
44831,Consumer,539,61,Nairobi,11000.0,131826,19,15.22,0.19136363636363635,1,Personal
44832,Consumer,537,55,Kisumu,67000.0,176219,10,15.26,0.19227272727272726,0,Medical
44833,Consumer,689,29,Other,97000.0,130942,22,12.22,0.12318181818181817,0,Medical
44834,Consumer,315,32,Other,116000.0,33901,20,19.7,0.29318181818181815,0,Personal
44835,Consumer,746,27,Other,100000.0,115758,13,11.08,0.09727272727272726,0,Medical
44836,SME,789,41,Nakuru,358000.0,2410975,31,8.22,0.11663636363636365,0,Working Capital
44837,Consumer,346,65,Machakos,17000.0,145579,19,19.08,0.27909090909090906,0,Business
44838,SME,499,39,Mombasa,433000.0,1487768,18,14.02,0.19572727272727272,1,Equipment
44839,SME,632,46,Mombasa,495000.0,4003749,14,11.36,0.15945454545454546,0,Equipment
44840,Consumer,451,56,Kisumu,98000.0,84956,15,16.98,0.23136363636363635,0,Medical
44841,SME,513,61,Machakos,432000.0,1837635,28,13.74,0.19190909090909092,0,Inventory
44842,Consumer,342,19,Other,106000.0,118604,7,19.16,0.2809090909090909,1,Education
44843,Consumer,408,65,Nairobi,47000.0,123247,20,17.84,0.2509090909090909,0,Personal
44844,Consumer,806,28,Nairobi,113000.0,24326,6,9.879999999999999,0.06999999999999998,0,Emergency
44845,SME,833,33,Mombasa,435000.0,1604719,44,7.34,0.10463636363636364,1,Equipment
44846,Consumer,392,29,Machakos,143000.0,66828,24,18.16,0.2581818181818182,1,Emergency
44847,Consumer,344,58,Nairobi,35000.0,84197,23,19.12,0.27999999999999997,0,Personal
44848,SME,520,34,Other,431000.0,3736510,25,13.6,0.19,0,Equipment
44849,SME,513,53,Nakuru,443000.0,2087537,31,13.74,0.19190909090909092,0,Equipment
44850,SME,629,68,Nairobi,182000.0,171680,37,11.42,0.1602727272727273,0,Inventory
44851,Consumer,465,18,Nakuru,139000.0,29198,24,16.7,0.22499999999999998,1,Education
44852,Consumer,663,34,Nakuru,62000.0,138602,10,12.74,0.13499999999999998,0,Emergency
44853,Consumer,579,60,Kisumu,113000.0,75776,17,14.42,0.17318181818181816,0,Personal
44854,SME,411,70,Kisumu,69000.0,710958,24,15.780000000000001,0.21972727272727272,0,Working Capital
44855,Consumer,371,59,Other,115000.0,27884,13,18.58,0.2677272727272727,0,Personal
44856,Consumer,510,40,Other,85000.0,9245,17,15.8,0.20454545454545453,0,Education
44857,SME,721,66,Nairobi,371000.0,435653,55,9.58,0.13518181818181818,1,Expansion
44858,Consumer,658,28,Nairobi,88000.0,199165,24,12.84,0.13727272727272727,0,Education
44859,Consumer,507,58,Other,30000.0,128872,10,15.86,0.2059090909090909,0,Personal
44860,Consumer,358,42,Other,94000.0,122431,13,18.84,0.2736363636363636,1,Business
44861,Consumer,758,55,Other,118000.0,36342,22,10.84,0.0918181818181818,0,Medical
44862,SME,677,27,Kisumu,439000.0,2305319,60,10.46,0.1471818181818182,0,Equipment
44863,SME,539,26,Other,178000.0,4184817,13,13.22,0.18481818181818183,0,Inventory
44864,Consumer,451,35,Other,54000.0,189769,13,16.98,0.23136363636363635,1,Education
44865,Consumer,762,33,Machakos,142000.0,121404,6,10.76,0.09,0,Personal
44866,Consumer,341,23,Nairobi,117000.0,160112,12,19.18,0.28136363636363637,0,Emergency
44867,SME,675,66,Other,237000.0,4713120,50,10.5,0.14772727272727273,0,Equipment
44868,Consumer,701,34,Nairobi,93000.0,135021,11,11.98,0.11772727272727271,0,Emergency
44869,SME,748,31,Other,162000.0,1554008,32,9.04,0.12781818181818183,0,Equipment
44870,Consumer,323,30,Other,51000.0,37830,21,19.54,0.28954545454545455,0,Emergency
44871,Consumer,604,39,Other,93000.0,198734,7,13.92,0.1618181818181818,0,Medical
44872,Consumer,519,49,Nairobi,148000.0,136622,16,15.620000000000001,0.20045454545454544,0,Education
44873,SME,767,45,Machakos,193000.0,1891096,33,8.66,0.12263636363636363,0,Expansion
44874,Consumer,844,30,Kisumu,23000.0,166503,9,9.120000000000001,0.052727272727272706,0,Business
44875,Consumer,572,52,Other,105000.0,58260,22,14.56,0.17636363636363633,0,Personal
44876,Consumer,318,18,Other,44000.0,195922,8,19.64,0.2918181818181818,0,Personal
44877,Consumer,461,63,Mombasa,80000.0,148766,17,16.78,0.2268181818181818,0,Medical
44878,Consumer,650,41,Nairobi,104000.0,74741,9,13.0,0.1409090909090909,0,Emergency
44879,Consumer,460,36,Other,136000.0,179761,14,16.8,0.22727272727272727,0,Personal
44880,Consumer,443,28,Other,129000.0,104705,7,17.14,0.235,1,Education
44881,Consumer,615,18,Other,50000.0,138438,7,13.7,0.1568181818181818,0,Medical
44882,SME,411,67,Other,476000.0,2330747,60,15.780000000000001,0.21972727272727272,0,Expansion
44883,SME,849,57,Other,436000.0,3682900,40,7.02,0.10027272727272729,0,Equipment
44884,Consumer,394,58,Other,102000.0,49499,11,18.12,0.25727272727272726,0,Emergency
44885,Consumer,816,51,Machakos,99000.0,152007,17,9.68,0.06545454545454543,0,Emergency
44886,Consumer,739,43,Mombasa,86000.0,157431,10,11.22,0.10045454545454544,1,Medical
44887,Consumer,415,20,Nairobi,72000.0,137827,7,17.7,0.2477272727272727,1,Personal
44888,Consumer,749,41,Other,104000.0,167503,6,11.02,0.09590909090909089,1,Education
44889,SME,303,31,Other,263000.0,2222807,56,17.94,0.24918181818181817,0,Expansion
44890,Consumer,691,24,Kisumu,119000.0,186424,11,12.18,0.12227272727272726,0,Medical
44891,SME,796,44,Other,105000.0,2946472,26,8.08,0.11472727272727273,0,Expansion
44892,SME,677,50,Other,329000.0,2699668,35,10.46,0.1471818181818182,0,Inventory
44893,Consumer,438,24,Nairobi,89000.0,20426,15,17.240000000000002,0.23727272727272725,0,Education
44894,Consumer,453,47,Nairobi,63000.0,187404,20,16.94,0.23045454545454544,0,Education
44895,Consumer,788,43,Kisumu,135000.0,180019,19,10.24,0.07818181818181816,0,Emergency
44896,Consumer,660,41,Other,13000.0,130022,22,12.8,0.13636363636363635,0,Business
44897,SME,754,59,Nakuru,298000.0,4568068,34,8.92,0.12618181818181817,0,Working Capital
44898,SME,675,65,Nairobi,331000.0,3994431,36,10.5,0.14772727272727273,0,Working Capital
44899,Consumer,466,41,Nairobi,45000.0,150955,20,16.68,0.22454545454545455,0,Medical
44900,Consumer,753,54,Other,75000.0,110657,17,10.94,0.09409090909090909,0,Medical
44901,SME,531,50,Other,267000.0,4759590,27,13.379999999999999,0.187,0,Expansion
44902,Consumer,573,19,Other,144000.0,193545,22,14.54,0.1759090909090909,1,Emergency
44903,Consumer,803,63,Other,44000.0,157005,16,9.94,0.07136363636363635,0,Medical
44904,Consumer,788,26,Mombasa,71000.0,31984,21,10.24,0.07818181818181816,0,Business
44905,Consumer,730,53,Kisumu,140000.0,101898,24,11.4,0.10454545454545452,0,Medical
44906,Consumer,487,51,Kisumu,114000.0,114205,15,16.259999999999998,0.21499999999999997,0,Medical
44907,Consumer,394,59,Nairobi,62000.0,91900,7,18.12,0.25727272727272726,0,Emergency
44908,SME,589,29,Other,497000.0,856239,50,12.22,0.17118181818181816,1,Expansion
44909,SME,348,25,Other,392000.0,4392391,56,17.04,0.2369090909090909,0,Inventory
44910,Consumer,678,22,Kisumu,33000.0,121388,14,12.44,0.12818181818181817,0,Business
44911,Consumer,304,58,Nakuru,22000.0,159484,23,19.92,0.29818181818181816,0,Emergency
44912,Consumer,455,27,Nairobi,37000.0,152177,9,16.9,0.22954545454545455,0,Medical
44913,SME,758,35,Nairobi,431000.0,1413339,30,8.84,0.12509090909090909,0,Expansion
44914,Consumer,819,54,Other,144000.0,146238,13,9.620000000000001,0.06409090909090909,0,Medical
44915,Consumer,667,29,Other,148000.0,55166,7,12.66,0.13318181818181818,0,Education
44916,Consumer,705,42,Nairobi,110000.0,68615,17,11.9,0.1159090909090909,0,Business
44917,SME,487,51,Other,377000.0,532720,43,14.26,0.199,0,Expansion
44918,Consumer,408,51,Machakos,111000.0,57263,8,17.84,0.2509090909090909,1,Personal
44919,Consumer,770,30,Mombasa,48000.0,157898,6,10.6,0.08636363636363636,0,Medical
44920,Consumer,490,65,Mombasa,30000.0,116615,10,16.2,0.21363636363636362,1,Business
44921,SME,790,65,Kisumu,277000.0,1043619,31,8.2,0.11636363636363636,0,Expansion
44922,SME,685,59,Other,452000.0,2081041,56,10.3,0.14500000000000002,1,Expansion
44923,Consumer,517,19,Nairobi,62000.0,88445,18,15.66,0.20136363636363636,0,Personal
44924,SME,522,37,Nairobi,207000.0,1127453,33,13.56,0.18945454545454546,1,Expansion
44925,Consumer,393,43,Nairobi,47000.0,82877,6,18.14,0.2577272727272727,1,Personal
44926,Consumer,845,22,Mombasa,41000.0,160442,8,9.1,0.05227272727272725,0,Emergency
44927,Consumer,494,65,Nairobi,25000.0,126766,6,16.12,0.2118181818181818,0,Personal
44928,SME,428,30,Other,302000.0,3582702,37,15.440000000000001,0.21509090909090908,0,Working Capital
44929,Consumer,497,49,Nairobi,87000.0,40199,13,16.06,0.21045454545454545,0,Emergency
44930,Consumer,699,22,Nairobi,99000.0,124480,18,12.02,0.11863636363636362,1,Medical
44931,Consumer,712,56,Nakuru,142000.0,164587,23,11.76,0.1127272727272727,0,Education
44932,Consumer,559,29,Other,63000.0,17751,12,14.82,0.18227272727272725,0,Emergency
44933,SME,327,54,Other,487000.0,4113169,42,17.46,0.24263636363636365,0,Equipment
44934,Consumer,689,44,Nairobi,126000.0,57674,17,12.22,0.12318181818181817,0,Medical
44935,Consumer,803,65,Nairobi,133000.0,137505,20,9.94,0.07136363636363635,0,Personal
44936,SME,788,46,Other,450000.0,593677,18,8.24,0.11690909090909091,0,Expansion
44937,SME,469,31,Nairobi,180000.0,2081883,33,14.620000000000001,0.20390909090909093,0,Expansion
44938,Consumer,746,55,Nairobi,94000.0,38629,14,11.08,0.09727272727272726,0,Medical
44939,Consumer,489,65,Other,121000.0,197038,11,16.22,0.21409090909090908,1,Personal
44940,Consumer,502,23,Mombasa,130000.0,21739,19,15.96,0.2081818181818182,0,Personal
44941,Consumer,464,32,Other,21000.0,8815,13,16.72,0.22545454545454546,0,Education
44942,Consumer,812,50,Other,133000.0,36904,11,9.76,0.06727272727272726,0,Business
44943,Consumer,697,42,Other,26000.0,179784,9,12.06,0.11954545454545454,0,Business
44944,SME,327,67,Nairobi,90000.0,2904644,37,17.46,0.24263636363636365,0,Expansion
44945,Consumer,753,36,Other,16000.0,184725,12,10.94,0.09409090909090909,0,Emergency
44946,SME,546,45,Mombasa,408000.0,3700379,14,13.08,0.1829090909090909,0,Working Capital
44947,SME,618,70,Machakos,269000.0,2018030,37,11.64,0.1632727272727273,0,Inventory
44948,SME,633,50,Other,297000.0,4533483,41,11.34,0.1591818181818182,0,Working Capital
44949,SME,338,67,Mombasa,170000.0,3513153,17,17.240000000000002,0.23963636363636365,0,Equipment
44950,SME,451,49,Nakuru,305000.0,3648612,22,14.98,0.20881818181818182,0,Expansion
44951,Consumer,804,31,Other,97000.0,151475,14,9.92,0.0709090909090909,0,Emergency
44952,Consumer,772,35,Other,120000.0,9235,17,10.56,0.08545454545454545,0,Emergency
44953,SME,517,35,Nakuru,169000.0,1236156,33,13.66,0.19081818181818183,1,Inventory
44954,SME,358,33,Other,127000.0,586759,35,16.84,0.23418181818181819,0,Working Capital
44955,SME,704,46,Other,201000.0,554829,54,9.92,0.13981818181818184,0,Expansion
44956,Consumer,301,64,Nairobi,27000.0,190898,17,19.98,0.29954545454545456,0,Medical
44957,Consumer,705,62,Other,147000.0,43715,10,11.9,0.1159090909090909,0,Emergency
44958,Consumer,751,59,Other,147000.0,163897,23,10.98,0.095,0,Emergency
44959,Consumer,565,37,Other,128000.0,150737,20,14.7,0.17954545454545454,0,Personal
44960,SME,363,50,Other,353000.0,4361190,54,16.740000000000002,0.2328181818181818,0,Working Capital
44961,Consumer,767,23,Kisumu,126000.0,16051,16,10.66,0.08772727272727271,0,Business
44962,SME,498,35,Nakuru,160000.0,1639927,29,14.04,0.196,1,Expansion
44963,Consumer,790,51,Other,122000.0,150997,21,10.2,0.07727272727272727,0,Emergency
44964,Consumer,304,21,Nairobi,76000.0,199810,22,19.92,0.29818181818181816,0,Personal
44965,Consumer,460,47,Other,41000.0,112312,9,16.8,0.22727272727272727,0,Personal
44966,Consumer,642,54,Other,49000.0,152109,19,13.16,0.14454545454545453,0,Education
44967,Consumer,400,57,Nairobi,105000.0,13935,24,18.0,0.2545454545454545,0,Personal
44968,SME,809,62,Kisumu,50000.0,3611384,44,7.82,0.11118181818181819,0,Expansion
44969,Consumer,777,59,Nakuru,124000.0,12454,12,10.46,0.08318181818181816,0,Personal
44970,Consumer,303,29,Nairobi,106000.0,26668,6,19.94,0.29863636363636364,0,Medical
44971,Consumer,766,65,Kisumu,136000.0,113904,11,10.68,0.08818181818181817,0,Business
44972,SME,456,34,Other,124000.0,701310,46,14.879999999999999,0.20745454545454545,0,Equipment
44973,Consumer,726,65,Other,70000.0,106650,12,11.48,0.10636363636363635,0,Emergency
44974,Consumer,539,18,Nairobi,48000.0,188278,15,15.22,0.19136363636363635,0,Personal
44975,Consumer,726,26,Other,80000.0,158829,24,11.48,0.10636363636363635,0,Business
44976,SME,318,31,Other,317000.0,721632,59,17.64,0.24509090909090908,0,Inventory
44977,Consumer,778,29,Nakuru,139000.0,145741,13,10.44,0.0827272727272727,0,Emergency
44978,SME,847,37,Nairobi,488000.0,2264272,53,7.0600000000000005,0.10081818181818183,0,Expansion
44979,Consumer,364,26,Nairobi,104000.0,9028,8,18.72,0.2709090909090909,0,Emergency
44980,Consumer,552,21,Other,16000.0,169208,8,14.96,0.18545454545454543,0,Personal
44981,SME,325,64,Kisumu,178000.0,938021,44,17.5,0.2431818181818182,0,Inventory
44982,SME,340,42,Nakuru,466000.0,3245137,15,17.2,0.2390909090909091,1,Equipment
44983,Consumer,724,57,Nairobi,115000.0,123560,16,11.52,0.10727272727272727,0,Emergency
44984,Consumer,569,33,Nairobi,61000.0,194460,22,14.620000000000001,0.17772727272727273,0,Education
44985,Consumer,822,50,Nairobi,111000.0,181728,22,9.56,0.06272727272727271,0,Education
44986,Consumer,585,44,Other,63000.0,108277,10,14.3,0.17045454545454544,1,Medical
44987,Consumer,597,28,Other,112000.0,56526,21,14.06,0.16499999999999998,1,Business
44988,Consumer,522,35,Kisumu,25000.0,136073,22,15.56,0.1990909090909091,0,Personal
44989,Consumer,723,36,Nairobi,69000.0,48429,10,11.54,0.10772727272727273,0,Emergency
44990,SME,549,61,Nakuru,213000.0,2342160,35,13.02,0.18209090909090908,0,Expansion
44991,Consumer,561,56,Nairobi,104000.0,171950,21,14.78,0.18136363636363634,0,Personal
44992,SME,394,51,Nairobi,364000.0,172348,42,16.12,0.22436363636363638,0,Inventory
44993,Consumer,525,60,Nairobi,58000.0,102428,16,15.5,0.1977272727272727,0,Education
44994,Consumer,678,33,Machakos,10000.0,70952,8,12.44,0.12818181818181817,0,Personal
44995,SME,488,63,Other,72000.0,2224668,47,14.24,0.19872727272727272,1,Inventory
44996,Consumer,373,65,Other,121000.0,192302,9,18.54,0.2668181818181818,0,Personal
44997,Consumer,406,46,Nairobi,52000.0,117097,15,17.88,0.25181818181818183,0,Medical
44998,SME,497,26,Other,142000.0,2599207,16,14.059999999999999,0.19627272727272727,0,Working Capital
44999,Consumer,432,33,Kisumu,20000.0,73923,24,17.36,0.24,1,Emergency
45000,Consumer,494,50,Other,52000.0,190337,24,16.12,0.2118181818181818,0,Education
45001,Consumer,787,29,Nairobi,114000.0,122550,21,10.26,0.07863636363636362,0,Business
45002,Consumer,562,27,Machakos,136000.0,17237,8,14.76,0.1809090909090909,0,Business
45003,Consumer,539,56,Nairobi,121000.0,8096,18,15.22,0.19136363636363635,0,Education
45004,Consumer,324,24,Kisumu,48000.0,91147,20,19.52,0.28909090909090907,1,Business
45005,Consumer,768,20,Mombasa,71000.0,172740,16,10.64,0.08727272727272725,0,Personal
45006,Consumer,801,50,Other,95000.0,5709,13,9.98,0.07227272727272727,0,Business
45007,SME,310,68,Nakuru,357000.0,95042,20,17.8,0.24727272727272728,1,Working Capital
45008,SME,316,58,Other,331000.0,1029335,33,17.68,0.24563636363636362,0,Working Capital
45009,Consumer,836,64,Nairobi,100000.0,113440,21,9.28,0.056363636363636366,1,Education
45010,Consumer,482,35,Nairobi,48000.0,181103,20,16.36,0.21727272727272726,0,Medical
45011,SME,765,37,Nakuru,207000.0,4806611,27,8.7,0.1231818181818182,1,Working Capital
45012,SME,453,49,Mombasa,390000.0,2234829,31,14.940000000000001,0.20827272727272728,1,Equipment
45013,Consumer,441,51,Other,39000.0,27533,13,17.18,0.2359090909090909,1,Medical
45014,Consumer,762,46,Nakuru,117000.0,97091,6,10.76,0.09,0,Education
45015,Consumer,710,64,Other,94000.0,146539,18,11.8,0.11363636363636362,0,Emergency
45016,Consumer,568,28,Other,81000.0,26414,10,14.64,0.17818181818181816,0,Emergency
45017,SME,358,31,Mombasa,166000.0,4400380,22,16.84,0.23418181818181819,1,Working Capital
45018,Consumer,574,60,Other,143000.0,122180,17,14.52,0.17545454545454545,0,Emergency
45019,Consumer,582,54,Nairobi,113000.0,164870,14,14.36,0.17181818181818181,0,Emergency
45020,Consumer,797,37,Nairobi,138000.0,106544,17,10.06,0.07409090909090907,0,Education
45021,Consumer,304,55,Other,142000.0,23038,21,19.92,0.29818181818181816,1,Personal
45022,Consumer,804,57,Other,57000.0,94810,9,9.92,0.0709090909090909,0,Medical
45023,Consumer,526,23,Nakuru,119000.0,77527,20,15.48,0.19727272727272727,0,Business
45024,Consumer,300,57,Mombasa,29000.0,94632,18,20.0,0.3,0,Education
45025,Consumer,382,65,Kisumu,138000.0,43849,23,18.36,0.2627272727272727,0,Medical
45026,Consumer,362,18,Nakuru,70000.0,71974,14,18.759999999999998,0.2718181818181818,1,Medical
45027,Consumer,840,39,Kisumu,147000.0,35068,21,9.2,0.054545454545454536,0,Emergency
45028,Consumer,555,22,Nairobi,43000.0,72812,7,14.9,0.18409090909090908,0,Education
45029,Consumer,451,33,Nairobi,147000.0,120452,17,16.98,0.23136363636363635,0,Business
45030,SME,680,49,Machakos,128000.0,3309376,53,10.4,0.14636363636363636,0,Working Capital
45031,Consumer,467,42,Nairobi,80000.0,148027,18,16.66,0.22409090909090906,0,Business
45032,Consumer,791,31,Nairobi,149000.0,192119,6,10.18,0.07681818181818181,0,Emergency
45033,SME,613,45,Kisumu,240000.0,3119267,47,11.74,0.16463636363636364,0,Expansion
45034,Consumer,826,48,Nairobi,64000.0,84212,20,9.48,0.060909090909090885,0,Medical
45035,Consumer,799,58,Nairobi,128000.0,105270,11,10.02,0.07318181818181818,0,Emergency
45036,Consumer,380,38,Other,122000.0,148802,22,18.4,0.2636363636363636,0,Education
45037,Consumer,528,35,Other,25000.0,21687,24,15.44,0.19636363636363635,0,Business
45038,Consumer,849,64,Nakuru,14000.0,141675,16,9.02,0.050454545454545446,0,Emergency
45039,Consumer,387,47,Other,31000.0,84713,19,18.259999999999998,0.26045454545454544,0,Medical
45040,Consumer,531,63,Nairobi,59000.0,30391,12,15.379999999999999,0.195,0,Education
45041,Consumer,811,29,Machakos,16000.0,80938,13,9.78,0.06772727272727272,0,Education
45042,SME,657,47,Nakuru,470000.0,4679015,50,10.86,0.15263636363636363,0,Working Capital
45043,Consumer,465,31,Mombasa,35000.0,47369,19,16.7,0.22499999999999998,0,Business
45044,Consumer,811,60,Nakuru,81000.0,11901,11,9.78,0.06772727272727272,0,Medical
45045,Consumer,660,23,Mombasa,106000.0,159128,19,12.8,0.13636363636363635,1,Medical
45046,Consumer,733,40,Other,52000.0,68923,9,11.34,0.10318181818181818,0,Medical
45047,Consumer,662,52,Nairobi,83000.0,137900,11,12.76,0.13545454545454544,0,Education
45048,SME,610,28,Other,492000.0,4867979,36,11.8,0.16545454545454547,0,Working Capital
45049,Consumer,329,42,Other,62000.0,23868,7,19.42,0.2868181818181818,0,Education
45050,SME,419,37,Nakuru,191000.0,2025907,57,15.620000000000001,0.21754545454545454,0,Expansion
45051,SME,477,66,Nairobi,175000.0,2737852,21,14.46,0.20172727272727273,0,Expansion
45052,Consumer,512,26,Kisumu,109000.0,68293,18,15.76,0.20363636363636362,0,Education
45053,Consumer,386,26,Other,123000.0,124982,10,18.28,0.26090909090909087,0,Medical
45054,Consumer,610,62,Nakuru,15000.0,20499,8,13.8,0.1590909090909091,1,Education
45055,Consumer,361,52,Other,97000.0,53915,19,18.78,0.2722727272727273,0,Business
45056,Consumer,480,58,Nairobi,113000.0,170772,7,16.4,0.21818181818181817,0,Business
45057,Consumer,838,32,Other,126000.0,13870,23,9.24,0.05545454545454545,0,Education
45058,Consumer,417,49,Other,26000.0,9412,10,17.66,0.2468181818181818,0,Medical
45059,SME,787,47,Other,403000.0,933285,15,8.26,0.11718181818181819,0,Equipment
45060,Consumer,302,59,Nakuru,12000.0,118539,16,19.96,0.2990909090909091,1,Personal
45061,Consumer,363,48,Nairobi,116000.0,182667,6,18.740000000000002,0.27136363636363636,0,Education
45062,SME,345,57,Other,242000.0,1684704,13,17.1,0.23772727272727273,1,Expansion
45063,Consumer,585,37,Nairobi,83000.0,86934,23,14.3,0.17045454545454544,0,Education
45064,Consumer,695,30,Other,125000.0,6417,13,12.1,0.12045454545454545,0,Medical
45065,SME,566,34,Nakuru,341000.0,3530594,20,12.68,0.17745454545454548,0,Expansion
45066,Consumer,584,64,Nairobi,99000.0,91384,21,14.32,0.1709090909090909,0,Personal
45067,SME,644,67,Kisumu,471000.0,4699674,14,11.120000000000001,0.1561818181818182,0,Inventory
45068,SME,314,41,Other,374000.0,3407198,52,17.72,0.24618181818181817,1,Equipment
45069,SME,651,32,Other,468000.0,1132356,28,10.98,0.15427272727272728,0,Inventory
45070,Consumer,666,25,Nairobi,73000.0,192405,22,12.68,0.13363636363636364,0,Business
45071,Consumer,433,40,Nairobi,31000.0,69512,19,17.34,0.23954545454545453,1,Education
45072,SME,505,58,Mombasa,107000.0,3249569,52,13.9,0.1940909090909091,0,Expansion
45073,SME,460,47,Other,287000.0,3164135,12,14.8,0.20636363636363636,1,Equipment
45074,Consumer,848,47,Other,57000.0,73728,20,9.04,0.050909090909090904,0,Business
45075,Consumer,550,61,Nairobi,12000.0,106509,22,15.0,0.18636363636363634,1,Education
45076,Consumer,849,39,Nairobi,66000.0,125583,23,9.02,0.050454545454545446,0,Education
45077,Consumer,688,55,Other,34000.0,85519,22,12.24,0.12363636363636363,0,Education
45078,Consumer,584,59,Machakos,47000.0,26456,21,14.32,0.1709090909090909,0,Education
45079,Consumer,534,65,Nakuru,35000.0,159898,20,15.32,0.1936363636363636,0,Education
45080,Consumer,736,19,Nairobi,29000.0,43987,7,11.28,0.10181818181818181,0,Education
45081,Consumer,531,52,Nairobi,39000.0,97498,13,15.379999999999999,0.195,0,Business
45082,Consumer,481,36,Kisumu,79000.0,194383,15,16.38,0.2177272727272727,0,Education
45083,Consumer,698,20,Other,50000.0,66677,16,12.04,0.11909090909090908,0,Medical
45084,SME,529,61,Nakuru,116000.0,1634626,40,13.42,0.18754545454545454,0,Working Capital
45085,Consumer,807,32,Nairobi,136000.0,197060,13,9.86,0.06954545454545452,0,Personal
45086,Consumer,823,60,Machakos,16000.0,101820,17,9.54,0.06227272727272726,0,Business
45087,Consumer,559,63,Nairobi,115000.0,59315,19,14.82,0.18227272727272725,0,Medical
45088,Consumer,378,51,Nakuru,20000.0,15147,17,18.44,0.26454545454545453,0,Education
45089,Consumer,562,25,Mombasa,121000.0,7318,22,14.76,0.1809090909090909,1,Medical
45090,Consumer,620,31,Mombasa,91000.0,144335,24,13.6,0.15454545454545454,0,Education
45091,Consumer,781,31,Nairobi,11000.0,106083,16,10.379999999999999,0.08136363636363636,0,Personal
45092,Consumer,510,50,Nakuru,101000.0,63918,15,15.8,0.20454545454545453,1,Personal
45093,Consumer,431,38,Nakuru,82000.0,123721,14,17.38,0.24045454545454545,1,Personal
45094,SME,440,63,Other,436000.0,2165815,52,15.2,0.21181818181818182,0,Working Capital
45095,SME,831,55,Nakuru,338000.0,621068,44,7.38,0.10518181818181818,0,Inventory
45096,Consumer,836,44,Other,126000.0,183954,8,9.28,0.056363636363636366,0,Business
45097,Consumer,354,65,Other,91000.0,33261,17,18.92,0.27545454545454545,0,Business
45098,Consumer,600,50,Mombasa,143000.0,67120,14,14.0,0.16363636363636364,0,Business
